pipeline,question,qtype,generated_answer,ground_truth,blocked,latency_ms,word_overlap,safety_compliance,num_docs,expanded_queries,ragas_faithfulness,ragas_answer_relevance,ragas_context_precision,ragas_context_recall,deepeval_hallucination,deepeval_relevance,failure_missing_evidence,failure_noisy_evidence,failure_unsupported_claims,failure_unsafe_tone,rouge1_f,rougeL_f
P3_Multi_Query_Expansion,What causes Peripheral Artery Disease ?,causes,"The most common cause of Peripheral Artery Disease (PAD) is atherosclerosis, which is a buildup of plaque in the arteries. This plaque is made up of fat, cholesterol, calcium, fibrous tissue, and other substances in the blood. Over time, the plaque can harden and narrow the arteries, limiting the flow of oxygen-rich blood to various parts of the body, particularly the legs. 

Certain factors can damage the inner layers of the arteries and contribute to the development of atherosclerosis, including smoking, high amounts of certain fats and cholesterol in the blood, high blood pressure, and high amounts of sugar in the blood due to insulin resistance or diabetes. The major risk factors for PAD include smoking, older age, and having certain diseases or conditions such as diabetes, high blood cholesterol, high blood pressure, coronary heart disease, and stroke. 

Please consult a qualified healthcare professional before making any clinical decisions.","The most common cause of peripheral arterydisease (P.A.D.) is atherosclerosis. Atherosclerosis is a disease in which plaque builds up in your arteries. The exact cause of atherosclerosis isn't known.
                
The disease may start if certain factors damage the inner layers of the arteries. These factors include:
                
Smoking
                
High amounts of certain fats and cholesterol in the blood
                
High blood pressure
                
High amounts of sugar in the blood due to insulin resistance or diabetes
                
When damage occurs, your body starts a healing process. The healing may cause plaque to build up where the arteries are damaged.
                
Eventually, a section of plaque can rupture (break open), causing a blood clot to form at the site. The buildup of plaque or blood clots can severely narrow or block the arteries and limit the flow of oxygen-rich blood to your body.",False,8774.3,0.46835443037974683,0.16,9,4,0.95,0.0,0.9999999999888889,0.5555555555555556,0.0,1.0,False,True,False,False,0.6185567010309279,0.40549828178694153
P3_Multi_Query_Expansion,What is (are) Stevens-Johnson syndrome/toxic epidermal necrolysis ?,information,"Stevens-Johnson Syndrome (SJS), also known as erythema multiforme major, is a limited form of toxic epidermal necrolysis. It is a serious disorder that affects the skin, mucous membranes, and eyes. SJS is characterized by a painful red or purplish rash that spreads and blisters, leading to the death and shedding of the top layer of the skin. To be classified as SJS, the condition must involve less than 10% of the body surface area. It is considered an emergency medical condition that typically requires hospitalization. 

Toxic epidermal necrolysis (TEN) is a more severe form of the condition, and SJS is more common than TEN. Both conditions may be triggered by adverse drug reactions or viral infections, among other factors. 

Please consult a qualified healthcare professional before making any clinical decisions.","Stevens-Johnson syndrome/toxic epidermal necrolysis (SJS/TEN) is a severe skin reaction most often triggered by particular medications. Although Stevens-Johnson syndrome and toxic epidermal necrolysis were once thought to be separate conditions, they are now considered part of a continuum. Stevens-Johnson syndrome represents the less severe end of the disease spectrum, and toxic epidermal necrolysis represents the more severe end.  SJS/TEN often begins with a fever and flu-like symptoms. Within a few days, the skin begins to blister and peel, forming very painful raw areas called erosions that resemble a severe hot-water burn. The skin erosions usually start on the face and chest before spreading to other parts of the body. In most affected individuals, the condition also damages the mucous membranes, including the lining of the mouth and the airways, which can cause trouble with swallowing and breathing. The painful blistering can also affect the urinary tract and genitals. SJS/TEN often affects the eyes as well, causing irritation and redness of the conjunctiva, which are the mucous membranes that protect the white part of the eye and line the eyelids, and damage to the clear front covering of the eye (the cornea).  Severe damage to the skin and mucous membranes makes SJS/TEN a life-threatening disease. Because the skin normally acts as a protective barrier, extensive skin damage can lead to a dangerous loss of fluids and allow infections to develop. Serious complications can include pneumonia, overwhelming bacterial infections (sepsis), shock, multiple organ failure, and death. About 10 percent of people with Stevens-Johnson syndrome die from the disease, while the condition is fatal in up to 50 percent of those with toxic epidermal necrolysis.  Among people who survive, long-term effects of SJS/TEN can include changes in skin coloring (pigmentation), dryness of the skin and mucous membranes (xerosis), excess sweating (hyperhidrosis), hair loss (alopecia), and abnormal growth or loss of the fingernails and toenails. Other long-term problems can include impaired taste, difficulty urinating, and genital abnormalities. A small percentage of affected individuals develop chronic dryness or inflammation of the eyes, which can lead to increased sensitivity to light (photophobia) and vision impairment.",False,8332.4,0.16161616161616163,0.32,6,4,0.9285714285714286,0.8280233042670154,0.9999999999833333,0.7692307692307693,0.0,1.0,False,True,False,False,0.3272727272727272,0.17373737373737375
P3_Multi_Query_Expansion,What is (are) Tumors and Pregnancy ?,information,"Tumors are abnormal growths in the body made up of extra cells that form when the normal process of cell growth and death goes awry. In the context of pregnancy, tumors can develop from tissue that forms after conception, leading to conditions such as gestational trophoblastic disease (GTD). GTD involves the growth of abnormal trophoblast cells inside the uterus, which can result in various types of tumors, some of which may be benign and others malignant. 

Types of tumors related to pregnancy include gestational trophoblastic neoplasia (GTN), which is almost always malignant, and can include invasive moles, choriocarcinomas, placental-site trophoblastic tumors (PSTT), and epithelioid trophoblastic tumors (ETT). Symptoms of GTD may not be apparent until the tumor has developed, and signs can include abnormal vaginal bleeding and an enlarged uterus. 

Please consult a qualified healthcare professional before making any clinical decisions.","Tumors during pregnancy are rare, but they can happen. Tumors can be either benign or malignant. Benign tumors aren't cancer. Malignant ones are. The most common cancers in pregnancy are breast cancer, cervical cancer, lymphoma, and melanoma. Cancer itself rarely harms the baby, and some cancer treatments are safe during pregnancy. You and your health care provider will work together to find the best treatment. Your options will depend on how far along the pregnancy is, as well as the type, size, and stage of your cancer.    Another type of tumor that women can get is called a gestational trophoblastic disease (GTD). It happens when a fertilized egg doesn't become a fetus. GTD is not always easy to find. It is usually benign, but some types can be malignant. The most common type of GTD is a molar pregnancy. In its early stages, it may look like a normal pregnancy. You should see your health care provider if you have vaginal bleeding (not menstrual bleeding).     Treatment depends on the type of tumor, whether it has spread to other places, and your overall health.",False,7524.2,0.26666666666666666,0.24,10,4,0.9473684210526315,0.7825179622130353,0.8105158730023644,0.7333333333333333,0.0,1.0,False,True,False,False,0.3547400611620795,0.1651376146788991
P3_Multi_Query_Expansion,What is (are) autoimmune Addison disease ?,information,"Autoimmune Addison disease is a condition in which the immune system mistakenly attacks the body's own adrenal gland proteins, specifically a protein called 21-hydroxylase. This immune response damages the adrenal glands, particularly the adrenal cortex, leading to a deficiency in adrenal hormones such as cortisol and aldosterone. The resulting adrenal insufficiency can cause various symptoms, including hypoglycemia, hyponatremia, hypotension, muscle cramps, and skin hyperpigmentation. Autoimmune Addison disease is the most common form of Addison disease, accounting for up to 90 percent of cases in developed countries, and it primarily affects middle-aged females. 

Please consult a qualified healthcare professional before making any clinical decisions.","Autoimmune Addison disease affects the function of the adrenal glands, which are small hormone-producing glands located on top of each kidney. It is classified as an autoimmune disorder because it results from a malfunctioning immune system that attacks the adrenal glands. As a result, the production of several hormones is disrupted, which affects many body systems.  The signs and symptoms of autoimmune Addison disease can begin at any time, although they most commonly begin between ages 30 and 50. Common features of this condition include extreme tiredness (fatigue), nausea, decreased appetite, and weight loss. In addition, many affected individuals have low blood pressure (hypotension), which can lead to dizziness when standing up quickly; muscle cramps; and a craving for salty foods. A characteristic feature of autoimmune Addison disease is abnormally dark areas of skin (hyperpigmentation), especially in regions that experience a lot of friction, such as the armpits, elbows, knuckles, and palm creases. The lips and the inside lining of the mouth can also be unusually dark. Because of an imbalance of hormones involved in development of sexual characteristics, women with this condition may lose their underarm and pubic hair.  Other signs and symptoms of autoimmune Addison disease include low levels of sugar (hypoglycemia) and sodium (hyponatremia) and high levels of potassium (hyperkalemia) in the blood. Affected individuals may also have a shortage of red blood cells (anemia) and an increase in the number of white blood cells (lymphocytosis), particularly those known as eosinophils (eosinophilia).  Autoimmune Addison disease can lead to a life-threatening adrenal crisis, characterized by vomiting, abdominal pain, back or leg cramps, and severe hypotension leading to shock. The adrenal crisis is often triggered by a stressor, such as surgery, trauma, or infection.  Individuals with autoimmune Addison disease or their family members often have another autoimmune disorder, most commonly autoimmune thyroid disease or type 1 diabetes.",False,7660.0,0.1827956989247312,0.16,9,4,0.9090909090909091,0.7618360133425275,0.9999999999888889,0.5,0.0,0.9230769230769231,False,True,False,False,0.3269230769230769,0.16826923076923075
P3_Multi_Query_Expansion,What are the genetic changes related to cytogenetically normal acute myeloid leukemia ?,information,The provided context does not contain enough information to answer this question reliably. Please consult a qualified healthcare professional before making any clinical decisions.,"CN-AML is classified as ""cytogenetically normal"" based on the type of genetic changes involved in its development. Cytogenetically normal refers to the fact that this form of acute myeloid leukemia is not associated with large chromosomal abnormalities. About half of people with acute myeloid leukemia have this form of the condition; the other half have genetic changes that alter large regions of certain chromosomes. These changes can be identified by a test known as cytogenetic analysis. CN-AML is associated with smaller genetic changes that cannot be seen by cytogenetic analysis.  Mutations in a large number of genes have been found in people with CN-AML; the most commonly affected genes are NPM1, FLT3, DNMT3A, CEBPA, IDH1, and IDH2. The proteins produced from these genes have different functions in the cell. Most are involved in regulating processes such as the growth and division (proliferation), maturation (differentiation), or survival of cells. For example, the protein produced from the FLT3 gene stimulates the proliferation and survival of cells. The proteins produced from the CEBPA and DNMT3A genes regulate gene activity and help to control when cells divide and how they mature. The NPM1 gene provides instructions for a protein that is likely involved in the regulation of cell growth and division. Mutations in any of these genes can disrupt one or more of these processes in hematopoietic stem cells and lead to overproduction of abnormal, immature white blood cells, which is characteristic of CN-AML. Although the proteins produced from two other genes involved in CN-AML, IDH1 and IDH2, are not normally involved in proliferation, differentiation, or survival of cells, mutations in these genes lead to the production of proteins with a new function. These changes result in impaired differentiation of hematopoietic stem cells, which leads to CN-AML.  CN-AML is a complex condition influenced by several genetic and environmental factors. Typically, mutations in more than one gene are involved. For example, people with an NPM1 gene mutation frequently also have a mutation in the FLT3 gene, both of which are likely involved in the cancer's development. In addition, environmental factors such as smoking or exposure to radiation increase an individual's risk of developing acute myeloid leukemia.",False,6121.4,0.034482758620689655,0.16,8,4,0.0,0.0,0.9999999999875,0.1111111111111111,0.0,0.0,False,True,False,False,0.03553299492385788,0.02538071065989848
P3_Multi_Query_Expansion,What is (are) Birthmarks ?,information,The provided context does not contain enough information to answer this question reliably. Please consult a qualified healthcare professional before making any clinical decisions.,"Birthmarks are abnormalities of the skin that are present when a baby is born. There are two types of birthmarks. Vascular birthmarks are made up of blood vessels that haven't formed correctly. They are usually red. Two types of vascular birthmarks are hemangiomas and port-wine stains. Pigmented birthmarks are made of a cluster of pigment cells which cause color in skin. They can be many different colors, from tan to brown, gray to black, or even blue. Moles can be birthmarks.    No one knows what causes many types of birthmarks, but some run in families. Your baby's doctor will look at the birthmark to see if it needs any treatment or if it should be watched. Pigmented birthmarks aren't usually treated, except for moles. Treatment for vascular birthmarks includes laser surgery.     Most birthmarks are not serious, and some go away on their own. Some stay the same or get worse as you get older. Usually birthmarks are only a concern for your appearance. But certain types can increase your risk of skin cancer. If your birthmark bleeds, hurts, itches, or becomes infected, call your health care provider.",False,6217.6,0.041666666666666664,0.16,10,4,0.5,0.0,0.8849999999823,1.0,0.0,0.5,False,True,False,False,0.05581395348837209,0.027906976744186046
P3_Multi_Query_Expansion,Is primary spontaneous pneumothorax inherited ?,causes,"Primary spontaneous pneumothorax can have a genetic component, as mutations in the FLCN gene can cause the condition and follow an autosomal dominant pattern of inheritance. However, primary spontaneous pneumothorax most often occurs in individuals without an identified gene mutation, and the cause in these cases is often unknown. Therefore, while there may be hereditary factors in some cases, it is not typically inherited in the majority of instances. 

Please consult a qualified healthcare professional before making any clinical decisions.","When this condition is caused by mutations in the FLCN gene, it is inherited in an autosomal dominant pattern, which means one copy of the altered gene in each cell is sufficient to cause the disorder. In most cases, a person inherits the FLCN gene mutation from an affected parent. People who have an FLCN gene mutation associated with primary spontaneous pneumothorax all appear to develop blebs, but it is estimated that only 40 percent of those individuals go on to have a primary spontaneous pneumothorax.",False,6052.7,0.3548387096774194,0.32,7,4,0.75,0.0,0.698412698389418,0.3333333333333333,0.0,1.0,False,True,False,False,0.4819277108433735,0.2289156626506024
P3_Multi_Query_Expansion,What is (are) Shock ?,information,"The medical term ""shock"" refers to a state in which not enough blood and oxygen reach important organs in the body, such as the brain and kidneys. Shock causes very low blood pressure and may be life-threatening. There are various types of shock, including cardiogenic shock, hypovolemic shock, and vasodilatory shock, each with different causes and mechanisms. 

In shock, if not treated quickly, the lack of oxygen can start to damage the body's organs, potentially leading to permanent organ damage or death. Some common signs and symptoms of shock include confusion or lack of alertness, loss of consciousness, rapid heartbeat, sweating, pale skin, weak pulse, and rapid breathing. 

Please consult a qualified healthcare professional before making any clinical decisions.","Shock happens when not enough blood and oxygen can get to your organs and tissues. It causes very low blood pressure and may be life threatening. It often happens along with a serious injury.     There are several kinds of shock. Hypovolemic shock happens when you lose a lot of blood or fluids. Causes include internal or external bleeding, dehydration, burns, and severe vomiting and/or diarrhea. Septic shock is caused by infections in the bloodstream. A severe allergic reaction can cause anaphylactic shock. An insect bite or sting might cause it. Cardiogenic shock happens when the heart cannot pump blood effectively. This may happen after a heart attack. Neurogenic shock is caused by damage to the nervous system.    Symptoms of shock include       - Confusion or lack of alertness    - Loss of consciousness    - Sudden and ongoing rapid heartbeat    - Sweating    - Pale skin    - A weak pulse    - Rapid breathing    - Decreased or no urine output    - Cool hands and feet       Shock is a life-threatening medical emergency and it is important to get help right away. Treatment of shock depends on the cause.    NIH: National Heart, Lung, and Blood Institute",False,7630.1,0.29508196721311475,0.24,8,4,0.9411764705882353,0.6581589409998893,0.9999999999875,0.8125,0.0,1.0,False,True,False,False,0.48184818481848196,0.3564356435643565
P3_Multi_Query_Expansion,What are the treatments for X-linked adrenoleukodystrophy ?,treatment,"The treatments for X-linked adrenoleukodystrophy (ALD) include:

1. **Adrenal Hormones**: Treatment with adrenal hormones can be lifesaving.
2. **Symptomatic and Supportive Treatments**: These may include physical therapy, psychological support, and special education.
3. **Lorenzo's Oil**: Recent evidence suggests that a mixture of oleic acid and erucic acid, known as ""Lorenzo's Oil,"" may prevent or delay the appearance of the childhood cerebral form when administered prior to symptom onset in boys with X-ALD. However, it has no beneficial effect in symptomatic boys with X-ALD and its effects in adrenomyeloneuropathy (AMN) are unknown.
4. **Bone Marrow Transplantation**: This can provide long-term benefits to boys with early evidence of the childhood cerebral form of X-ALD, but it carries risks and is not recommended for those with severe symptoms or other forms of the disease.

Please consult a qualified healthcare professional before making any clinical decisions.",These resources address the diagnosis or management of X-linked adrenoleukodystrophy:  - Gene Review: Gene Review: X-Linked Adrenoleukodystrophy  - Genetic Testing Registry: Adrenoleukodystrophy  - Genomics Education Programme (UK)  - MedlinePlus Encyclopedia: Adrenoleukodystrophy  - National Marrow Donor Program  - X-linked Adrenoleukodystrophy Database: Diagnosis of X-ALD   These resources from MedlinePlus offer information about the diagnosis and management of various health conditions:  - Diagnostic Tests  - Drug Therapy  - Surgery and Rehabilitation  - Genetic Counseling   - Palliative Care,False,13989.4,0.1956521739130435,0.32,6,4,0.9166666666666666,0.0,0.249999999975,0.07692307692307693,0.0,1.0,False,True,False,False,0.17592592592592593,0.10185185185185185
P3_Multi_Query_Expansion,What are the genetic changes related to von Willebrand disease ?,information,"Von Willebrand disease (VWD) is typically caused by mutations in the VWF gene, which provides instructions for making von Willebrand factor, a protein essential for blood clotting. These mutations can lead to either a reduced amount of von Willebrand factor or cause the protein to function abnormally or not at all. The genetic changes associated with VWD may be inherited in an autosomal dominant or autosomal recessive manner, or they may occur as a de novo mutation, meaning they arise for the first time in the affected individual. 

In terms of inheritance patterns, most cases of type 1 and type 2 VWD are inherited in an autosomal dominant manner, while type 3, some cases of type 2, and a small number of type 1 cases are inherited in an autosomal recessive manner. In autosomal recessive cases, both copies of the gene in each cell have mutations, and typically, the parents are carriers without showing symptoms themselves. 

Please consult a qualified healthcare professional before making any clinical decisions.","Mutations in the VWF gene cause von Willebrand disease. The VWF gene provides instructions for making a blood clotting protein called von Willebrand factor, which is essential for the formation of blood clots. After an injury, clots protect the body by sealing off damaged blood vessels and preventing further blood loss. Von Willebrand factor acts as a glue to hold blood clots together and prevents the breakdown of other blood clotting proteins. If von Willebrand factor does not function normally or too little of the protein is available, blood clots cannot form properly. Abnormally slow blood clotting causes the prolonged bleeding episodes seen in von Willebrand disease.  The three types of von Willebrand disease are based upon the amount of von Willebrand factor that is produced. Mutations in the VWF gene that reduce the amount of von Willebrand factor cause type 1 von Willebrand disease. People with type 1 have varying amounts of von Willebrand factor in their bloodstream. Some people with a mild case of type 1 never experience a prolonged bleeding episode. Mutations that disrupt the function of von Willebrand factor cause the four subtypes of type 2 von Willebrand disease. People with type 2 von Willebrand disease have bleeding episodes of varying severity depending on the extent of von Willebrand factor dysfunction, but the bleeding episodes are typically similar to those seen in type 1. Mutations that result in an abnormally short, nonfunctional von Willebrand factor generally cause type 3 von Willebrand disease. Because there is no functional protein, people with type 3 von Willebrand disease usually have severe bleeding episodes.",False,8074.7,0.32786885245901637,0.32,7,4,0.9333333333333333,0.7119707373320066,0.9999999999857143,1.0,0.0,0.9375,False,True,False,False,0.3897911832946636,0.21809744779582368
P3_Multi_Query_Expansion,Is Northern epilepsy inherited ?,causes,"Yes, Northern epilepsy is inherited in an autosomal recessive manner. This means that an individual must inherit two copies of the mutated gene (one from each parent) to develop the condition. According to the provided context, mutations in the CLN8 gene are responsible for Northern epilepsy. Please consult a qualified healthcare professional before making any clinical decisions.","This condition is inherited in an autosomal recessive pattern, which means both copies of the gene in each cell have mutations. The parents of an individual with an autosomal recessive condition each carry one copy of the mutated gene, but they typically do not show signs and symptoms of the condition.",False,5645.7,0.42105263157894735,0.24,6,4,0.6,0.9387184685086563,0.6666666666444444,0.5,0.6666666666666666,1.0,False,True,False,False,0.46296296296296297,0.3148148148148148
P3_Multi_Query_Expansion,What are the treatments for permanent neonatal diabetes mellitus ?,treatment,"The treatments for permanent neonatal diabetes mellitus (PNDB) include rehydration, insulin therapy, and/or long-term therapy with oral sulfonylureas in some cases. Please consult a qualified healthcare professional before making any clinical decisions.","These resources address the diagnosis or management of permanent neonatal diabetes mellitus:  - Gene Review: Gene Review: Permanent Neonatal Diabetes Mellitus  - Genetic Testing Registry: Pancreatic agenesis, congenital  - Genetic Testing Registry: Permanent neonatal diabetes mellitus  - University of Chicago Kovler Diabetes Center   These resources from MedlinePlus offer information about the diagnosis and management of various health conditions:  - Diagnostic Tests  - Drug Therapy  - Surgery and Rehabilitation  - Genetic Counseling   - Palliative Care",False,5766.2,0.13636363636363635,0.16,6,4,0.75,0.0,0.0,0.45454545454545453,0.16666666666666666,1.0,False,True,False,False,0.16161616161616163,0.1414141414141414
P3_Multi_Query_Expansion,What are the treatments for 22q11.2 deletion syndrome ?,treatment,The provided context does not contain enough information to answer this question reliably. Please consult a qualified healthcare professional before making any clinical decisions.,These resources address the diagnosis or management of 22q11.2 deletion syndrome:  - Gene Review: Gene Review: 22q11.2 Deletion Syndrome  - Genetic Testing Registry: Asymmetric crying face association  - Genetic Testing Registry: DiGeorge sequence  - Genetic Testing Registry: Opitz G/BBB syndrome  - Genetic Testing Registry: Shprintzen syndrome   These resources from MedlinePlus offer information about the diagnosis and management of various health conditions:  - Diagnostic Tests  - Drug Therapy  - Surgery and Rehabilitation  - Genetic Counseling   - Palliative Care,False,5654.2,0.044444444444444446,0.16,7,4,0.5,0.0,0.0,1.0,0.0,0.5,False,True,False,False,0.0425531914893617,0.0425531914893617
P3_Multi_Query_Expansion,What are the treatments for Blue rubber bleb nevus syndrome ?,treatment,The provided context does not contain enough information to answer this question reliably. Please consult a qualified healthcare professional before making any clinical decisions.,"How might blue rubber bleb nevus syndrome be treated? Treatment of blue rubber bleb nevus syndrome varies depending on the severity and location of the affected areas. Skin spots do not usually require treatment, but some individuals with this condition may want treatment for cosmetic reasons or if the location of the nevus causes discomfort or affects normal function. Bleeding in the intestines may be treated with iron supplements and blood transfusions when necessary. Surgery to remove an affected area of bowel may be recommended for repeated or severe bleeding (hemorrhage).",False,6345.4,0.06153846153846154,0.16,5,4,0.5,0.0,0.9999999999,0.6,0.0,0.5,False,True,False,False,0.06956521739130435,0.052173913043478265
